grid_lat,grid_lon,hour,day_of_week,crash_count,avg_severity,total_injured,total_killed
10191,-18491,17,0,13,0.15384615384615385,2.0,0.0
10191,-18491,17,1,18,0.3333333333333333,6.0,0.0
10191,-18491,17,2,17,0.0,0.0,0.0
10191,-18491,17,3,17,0.17647058823529413,3.0,0.0
10191,-18491,17,4,14,0.21428571428571427,3.0,0.0
10191,-18491,17,5,5,0.2,1.0,0.0
10191,-18491,17,6,11,0.2727272727272727,3.0,0.0
10191,-18491,18,0,6,0.5,3.0,0.0
10191,-18491,18,1,14,0.21428571428571427,3.0,0.0
10191,-18491,18,2,11,0.0,0.0,0.0
10191,-18491,18,3,15,0.13333333333333333,2.0,0.0
10191,-18491,18,4,13,0.07692307692307693,1.0,0.0
10191,-18491,18,5,8,0.0,0.0,0.0
10191,-18491,18,6,5,0.4,2.0,0.0
10191,-18491,19,0,9,0.3333333333333333,3.0,0.0
10191,-18491,19,1,15,0.13333333333333333,2.0,0.0
10191,-18491,19,2,12,0.16666666666666666,2.0,0.0
10191,-18491,19,3,15,0.2,3.0,0.0
10191,-18491,19,4,7,0.5714285714285714,4.0,0.0
10191,-18491,19,5,9,0.7777777777777778,2.0,1.0
10191,-18491,19,6,4,0.0,0.0,0.0
10191,-18491,20,0,10,0.3,3.0,0.0
10191,-18491,20,1,6,0.16666666666666666,1.0,0.0
10191,-18491,20,2,9,0.0,0.0,0.0
10191,-18491,20,3,7,0.0,0.0,0.0
10191,-18491,20,4,9,0.0,0.0,0.0
10191,-18491,20,5,5,0.2,1.0,0.0
10191,-18491,20,6,5,0.6,3.0,0.0
10191,-18491,21,0,10,0.1,1.0,0.0
10191,-18491,21,1,6,0.3333333333333333,2.0,0.0
10191,-18491,21,2,6,0.3333333333333333,2.0,0.0
10191,-18491,21,3,5,0.0,0.0,0.0
10191,-18491,21,4,5,0.2,1.0,0.0
10191,-18491,21,5,6,0.16666666666666666,1.0,0.0
10191,-18491,21,6,5,0.2,1.0,0.0
10191,-18491,22,0,3,0.6666666666666666,2.0,0.0
10191,-18491,22,1,2,0.5,1.0,0.0
10191,-18491,22,2,6,0.16666666666666666,1.0,0.0
10191,-18491,22,3,11,0.0,0.0,0.0
10191,-18491,22,4,6,0.0,0.0,0.0
10191,-18491,22,5,10,0.3,3.0,0.0
10191,-18491,22,6,3,0.3333333333333333,1.0,0.0
10191,-18491,23,0,3,0.3333333333333333,1.0,0.0
10191,-18491,23,1,10,0.4,4.0,0.0
10191,-18491,23,2,8,0.25,2.0,0.0
10191,-18491,23,3,7,1.0,7.0,0.0
10191,-18491,23,4,2,0.0,0.0,0.0
10191,-18491,23,5,4,0.0,0.0,0.0
10191,-18491,23,6,4,0.25,1.0,0.0
10191,-18490,0,0,2,0.0,0.0,0.0
10191,-18490,0,1,1,0.0,0.0,0.0
10191,-18490,0,2,4,0.25,1.0,0.0
10191,-18490,0,3,9,0.2222222222222222,2.0,0.0
10191,-18490,0,4,4,0.0,0.0,0.0
10191,-18490,0,5,7,0.42857142857142855,3.0,0.0
10191,-18490,0,6,5,0.2,1.0,0.0
10191,-18490,1,0,2,0.0,0.0,0.0
10191,-18490,1,1,2,0.0,0.0,0.0
10191,-18490,1,2,3,0.3333333333333333,1.0,0.0
10191,-18490,1,3,2,0.5,1.0,0.0
10191,-18490,1,4,2,0.0,0.0,0.0
10191,-18490,1,5,2,1.5,3.0,0.0
10191,-18490,1,6,3,0.0,0.0,0.0
10191,-18490,2,0,1,0.0,0.0,0.0
10191,-18490,2,3,1,1.0,1.0,0.0
10191,-18490,2,4,1,0.0,0.0,0.0
10191,-18490,2,5,1,1.0,1.0,0.0
10191,-18490,2,6,4,0.25,1.0,0.0
10191,-18490,3,0,2,0.5,1.0,0.0
10191,-18490,3,1,1,0.0,0.0,0.0
10191,-18490,3,2,3,0.3333333333333333,1.0,0.0
10191,-18490,3,4,3,0.0,0.0,0.0
10191,-18490,3,5,2,1.0,2.0,0.0
10191,-18490,3,6,2,0.5,1.0,0.0
10191,-18490,4,1,1,0.0,0.0,0.0
10191,-18490,4,2,1,0.0,0.0,0.0
10191,-18490,4,3,2,0.0,0.0,0.0
10191,-18490,4,4,1,0.0,0.0,0.0
10191,-18490,4,6,2,0.0,0.0,0.0
10191,-18490,5,0,2,0.0,0.0,0.0
10191,-18490,5,1,1,0.0,0.0,0.0
10191,-18490,5,2,1,1.0,1.0,0.0
10191,-18490,5,3,1,0.0,0.0,0.0
10191,-18490,5,5,1,1.0,1.0,0.0
10191,-18490,5,6,1,1.0,1.0,0.0
10191,-18490,6,0,4,0.0,0.0,0.0
10191,-18490,6,1,3,0.0,0.0,0.0
10191,-18490,6,2,9,0.2222222222222222,2.0,0.0
10191,-18490,6,3,7,0.14285714285714285,1.0,0.0
10191,-18490,6,4,4,0.25,1.0,0.0
10191,-18490,6,5,4,0.25,1.0,0.0
10191,-18490,6,6,1,0.0,0.0,0.0
10191,-18490,7,0,7,0.14285714285714285,1.0,0.0
10191,-18490,7,1,8,0.375,3.0,0.0
10191,-18490,7,2,8,0.25,2.0,0.0
10191,-18490,7,3,6,0.16666666666666666,1.0,0.0
10191,-18490,7,4,7,0.2857142857142857,2.0,0.0
10191,-18490,7,5,3,0.0,0.0,0.0
10191,-18490,7,6,1,0.0,0.0,0.0
10191,-18490,8,0,11,0.18181818181818182,2.0,0.0
10191,-18490,8,1,9,0.2222222222222222,2.0,0.0
10191,-18490,8,2,17,0.29411764705882354,5.0,0.0
10191,-18490,8,3,10,0.3,3.0,0.0
10191,-18490,8,4,15,0.06666666666666667,1.0,0.0
10191,-18490,8,5,4,0.25,1.0,0.0
10191,-18490,8,6,1,0.0,0.0,0.0
10191,-18490,9,0,14,0.0,0.0,0.0
10191,-18490,9,1,13,0.07692307692307693,1.0,0.0
10191,-18490,9,2,7,0.14285714285714285,1.0,0.0
10191,-18490,9,3,10,0.1,1.0,0.0
10191,-18490,9,4,18,0.2222222222222222,4.0,0.0
10191,-18490,9,5,9,0.1111111111111111,1.0,0.0
10191,-18490,10,0,8,0.125,1.0,0.0
10191,-18490,10,1,15,0.26666666666666666,4.0,0.0
10191,-18490,10,2,16,0.25,4.0,0.0
10191,-18490,10,3,12,0.25,3.0,0.0
10191,-18490,10,4,12,0.08333333333333333,1.0,0.0
10191,-18490,10,5,10,0.4,4.0,0.0
10191,-18490,10,6,4,0.5,2.0,0.0
10191,-18490,11,0,9,0.2222222222222222,2.0,0.0
10191,-18490,11,1,16,0.3125,5.0,0.0
10191,-18490,11,2,13,0.07692307692307693,1.0,0.0
10191,-18490,11,3,19,0.0,0.0,0.0
10191,-18490,11,4,14,0.21428571428571427,3.0,0.0
10191,-18490,11,5,9,0.1111111111111111,1.0,0.0
10191,-18490,11,6,4,0.0,0.0,0.0
10191,-18490,12,0,5,0.8,4.0,0.0
10191,-18490,12,1,19,0.21052631578947367,4.0,0.0
10191,-18490,12,2,14,0.14285714285714285,2.0,0.0
10191,-18490,12,3,13,0.23076923076923078,3.0,0.0
10191,-18490,12,4,12,0.08333333333333333,1.0,0.0
10191,-18490,12,5,9,0.0,0.0,0.0
10191,-18490,12,6,5,0.2,1.0,0.0
10191,-18490,13,0,6,0.16666666666666666,1.0,0.0
10191,-18490,13,1,7,0.2857142857142857,2.0,0.0
10191,-18490,13,2,17,0.23529411764705882,4.0,0.0
10191,-18490,13,3,10,0.3,3.0,0.0
10191,-18490,13,4,11,0.18181818181818182,2.0,0.0
10191,-18490,13,5,7,0.0,0.0,0.0
10191,-18490,13,6,6,0.3333333333333333,2.0,0.0
10191,-18490,14,0,18,0.16666666666666666,3.0,0.0
10191,-18490,14,1,18,0.1111111111111111,2.0,0.0
10191,-18490,14,2,19,0.21052631578947367,4.0,0.0
10191,-18490,14,3,18,0.1111111111111111,2.0,0.0
10191,-18490,14,4,16,0.125,2.0,0.0
10191,-18490,14,5,11,0.2727272727272727,3.0,0.0
10191,-18490,14,6,5,0.0,0.0,0.0
10191,-18490,15,0,8,0.0,0.0,0.0
10191,-18490,15,1,21,0.23809523809523808,5.0,0.0
10191,-18490,15,2,12,0.16666666666666666,2.0,0.0
10191,-18490,15,3,17,0.0,0.0,0.0
10191,-18490,15,4,13,0.5384615384615384,7.0,0.0
10191,-18490,15,5,12,0.25,3.0,0.0
10191,-18490,15,6,10,0.0,0.0,0.0
10191,-18490,16,0,11,0.45454545454545453,5.0,0.0
10191,-18490,16,1,21,0.19047619047619047,4.0,0.0
10191,-18490,16,2,11,0.18181818181818182,2.0,0.0
10191,-18490,16,3,23,0.21739130434782608,5.0,0.0
10191,-18490,16,4,16,0.0,0.0,0.0
10191,-18490,16,5,7,0.0,0.0,0.0
10191,-18490,16,6,8,0.125,1.0,0.0
10191,-18490,17,0,9,0.2222222222222222,2.0,0.0
10191,-18490,17,1,8,0.0,0.0,0.0
10191,-18490,17,2,17,0.4117647058823529,7.0,0.0
10191,-18490,17,3,18,0.2777777777777778,5.0,0.0
10191,-18490,17,4,14,0.07142857142857142,1.0,0.0
10191,-18490,17,5,9,0.2222222222222222,2.0,0.0
10191,-18490,17,6,8,0.125,1.0,0.0
10191,-18490,18,0,5,0.4,2.0,0.0
10191,-18490,18,1,10,0.2,2.0,0.0
10191,-18490,18,2,12,0.16666666666666666,2.0,0.0
10191,-18490,18,3,15,0.13333333333333333,2.0,0.0
10191,-18490,18,4,11,0.2727272727272727,3.0,0.0
10191,-18490,18,5,14,0.14285714285714285,2.0,0.0
10191,-18490,18,6,3,0.0,0.0,0.0
10191,-18490,19,0,4,0.0,0.0,0.0
10191,-18490,19,1,9,0.2222222222222222,2.0,0.0
10191,-18490,19,2,10,0.5,5.0,0.0
10191,-18490,19,3,13,0.3076923076923077,4.0,0.0
10191,-18490,19,4,11,0.18181818181818182,2.0,0.0
10191,-18490,19,5,6,0.3333333333333333,2.0,0.0
10191,-18490,19,6,5,0.0,0.0,0.0
10191,-18490,20,0,8,0.25,2.0,0.0
10191,-18490,20,1,6,0.0,0.0,0.0
10191,-18490,20,2,5,0.0,0.0,0.0
10191,-18490,20,3,7,0.2857142857142857,2.0,0.0
10191,-18490,20,4,1,0.0,0.0,0.0
10191,-18490,20,5,7,0.5714285714285714,4.0,0.0
10191,-18490,20,6,6,0.16666666666666666,1.0,0.0
10191,-18490,21,0,7,0.14285714285714285,1.0,0.0
10191,-18490,21,1,8,0.625,5.0,0.0
10191,-18490,21,2,6,0.16666666666666666,1.0,0.0
10191,-18490,21,3,2,0.0,0.0,0.0
10191,-18490,21,4,3,0.0,0.0,0.0
10191,-18490,21,5,3,0.0,0.0,0.0
10191,-18490,21,6,8,0.375,3.0,0.0
10191,-18490,22,0,2,0.0,0.0,0.0
10191,-18490,22,1,3,0.0,0.0,0.0
10191,-18490,22,2,2,0.5,1.0,0.0
10191,-18490,22,3,7,0.14285714285714285,1.0,0.0
10191,-18490,22,4,8,0.125,1.0,0.0
10191,-18490,22,5,2,0.0,0.0,0.0
10191,-18490,22,6,6,0.3333333333333333,2.0,0.0
10191,-18490,23,0,4,0.25,1.0,0.0
10191,-18490,23,1,5,0.2,1.0,0.0
10191,-18490,23,2,1,0.0,0.0,0.0
10191,-18490,23,3,8,0.125,1.0,0.0
10191,-18490,23,4,10,0.3,3.0,0.0
10191,-18490,23,5,2,1.5,3.0,0.0
10191,-18490,23,6,1,0.0,0.0,0.0
10191,-18489,0,0,2,0.5,1.0,0.0
10191,-18489,0,1,4,0.25,1.0,0.0
10191,-18489,0,2,2,0.5,1.0,0.0
10191,-18489,0,3,4,0.0,0.0,0.0
10191,-18489,0,4,5,0.0,0.0,0.0
10191,-18489,0,5,4,0.75,3.0,0.0
10191,-18489,0,6,6,0.16666666666666666,1.0,0.0
10191,-18489,1,1,1,0.0,0.0,0.0
10191,-18489,1,2,4,0.25,1.0,0.0
10191,-18489,1,3,1,1.0,1.0,0.0
10191,-18489,1,5,2,0.5,1.0,0.0
10191,-18489,1,6,2,0.5,1.0,0.0
10191,-18489,2,1,1,0.0,0.0,0.0
10191,-18489,2,3,2,0.5,1.0,0.0
10191,-18489,2,4,1,1.0,1.0,0.0
10191,-18489,2,5,2,0.0,0.0,0.0
10191,-18489,2,6,3,0.0,0.0,0.0
10191,-18489,3,1,1,0.0,0.0,0.0
10191,-18489,3,2,1,2.0,2.0,0.0
10191,-18489,3,3,1,2.0,2.0,0.0
10191,-18489,3,5,1,1.0,1.0,0.0
10191,-18489,4,0,2,1.0,2.0,0.0
10191,-18489,4,2,2,0.0,0.0,0.0
10191,-18489,4,3,2,0.0,0.0,0.0
10191,-18489,4,4,1,0.0,0.0,0.0
10191,-18489,4,5,2,0.0,0.0,0.0
10191,-18489,4,6,2,0.0,0.0,0.0
10191,-18489,5,0,1,0.0,0.0,0.0
10191,-18489,5,1,3,0.0,0.0,0.0
10191,-18489,5,2,3,0.0,0.0,0.0
10191,-18489,5,3,2,0.0,0.0,0.0
10191,-18489,5,4,1,0.0,0.0,0.0
10191,-18489,5,5,1,0.0,0.0,0.0
10191,-18489,5,6,1,0.0,0.0,0.0
10191,-18489,6,0,5,0.4,2.0,0.0
10191,-18489,6,1,8,0.125,1.0,0.0
10191,-18489,6,2,5,0.2,1.0,0.0
10191,-18489,6,3,4,0.0,0.0,0.0
10191,-18489,6,4,6,0.0,0.0,0.0
10191,-18489,6,5,1,0.0,0.0,0.0
10191,-18489,6,6,3,0.0,0.0,0.0
10191,-18489,7,0,2,0.0,0.0,0.0
10191,-18489,7,1,7,0.42857142857142855,3.0,0.0
10191,-18489,7,2,5,0.2,1.0,0.0
10191,-18489,7,3,5,0.2,1.0,0.0
10191,-18489,7,4,8,0.125,1.0,0.0
10191,-18489,7,5,4,0.5,2.0,0.0
10191,-18489,7,6,2,0.0,0.0,0.0
10191,-18489,8,0,13,0.07692307692307693,1.0,0.0
10191,-18489,8,1,13,0.07692307692307693,1.0,0.0
10191,-18489,8,2,12,0.25,3.0,0.0
10191,-18489,8,3,13,0.0,0.0,0.0
10191,-18489,8,4,13,0.15384615384615385,2.0,0.0
10191,-18489,8,5,6,0.3333333333333333,2.0,0.0
10191,-18489,8,6,3,0.0,0.0,0.0
10191,-18489,9,0,14,0.5714285714285714,8.0,0.0
10191,-18489,9,1,8,0.25,2.0,0.0
10191,-18489,9,2,11,0.0,0.0,0.0
10191,-18489,9,3,10,0.0,0.0,0.0
10191,-18489,9,4,11,0.0,0.0,0.0
10191,-18489,9,5,14,0.07142857142857142,1.0,0.0
10191,-18489,9,6,3,0.0,0.0,0.0
10191,-18489,10,0,10,0.0,0.0,0.0
10191,-18489,10,1,15,0.06666666666666667,1.0,0.0
10191,-18489,10,2,9,0.2222222222222222,2.0,0.0
10191,-18489,10,3,8,0.0,0.0,0.0
10191,-18489,10,4,12,0.0,0.0,0.0
10191,-18489,10,5,9,0.1111111111111111,1.0,0.0
10191,-18489,10,6,1,1.0,1.0,0.0
10191,-18489,11,0,13,0.15384615384615385,2.0,0.0
10191,-18489,11,1,19,0.15789473684210525,3.0,0.0
10191,-18489,11,2,8,0.375,3.0,0.0
10191,-18489,11,3,14,0.07142857142857142,1.0,0.0
10191,-18489,11,4,18,0.16666666666666666,3.0,0.0
10191,-18489,11,5,8,0.125,1.0,0.0
10191,-18489,11,6,3,0.0,0.0,0.0
10191,-18489,12,0,11,0.5454545454545454,1.0,1.0
10191,-18489,12,1,18,0.05555555555555555,1.0,0.0
10191,-18489,12,2,10,0.1,1.0,0.0
10191,-18489,12,3,17,0.058823529411764705,1.0,0.0
10191,-18489,12,4,12,0.25,3.0,0.0
10191,-18489,12,5,7,0.14285714285714285,1.0,0.0
10191,-18489,12,6,9,0.1111111111111111,1.0,0.0
10191,-18489,13,0,8,0.0,0.0,0.0
10191,-18489,13,1,8,0.125,1.0,0.0
10191,-18489,13,2,10,0.1,1.0,0.0
10191,-18489,13,3,10,0.1,1.0,0.0
10191,-18489,13,4,16,0.25,4.0,0.0
10191,-18489,13,5,7,0.42857142857142855,3.0,0.0
10191,-18489,13,6,6,0.0,0.0,0.0
10191,-18489,14,0,15,0.13333333333333333,2.0,0.0
10191,-18489,14,1,7,0.0,0.0,0.0
10191,-18489,14,2,17,0.35294117647058826,6.0,0.0
10191,-18489,14,3,7,0.2857142857142857,2.0,0.0
10191,-18489,14,4,18,0.05555555555555555,1.0,0.0
10191,-18489,14,5,12,0.4166666666666667,5.0,0.0
10191,-18489,14,6,3,0.0,0.0,0.0
10191,-18489,15,0,8,0.375,3.0,0.0
10191,-18489,15,1,10,0.1,1.0,0.0
10191,-18489,15,2,10,0.2,2.0,0.0
10191,-18489,15,3,9,0.3333333333333333,3.0,0.0
10191,-18489,15,4,12,0.08333333333333333,1.0,0.0
10191,-18489,15,5,9,0.3333333333333333,3.0,0.0
10191,-18489,15,6,12,0.3333333333333333,4.0,0.0
10191,-18489,16,0,12,0.3333333333333333,4.0,0.0
10191,-18489,16,1,15,0.4666666666666667,7.0,0.0
10191,-18489,16,2,10,0.1,1.0,0.0
10191,-18489,16,3,10,0.1,1.0,0.0
10191,-18489,16,4,6,0.3333333333333333,2.0,0.0
10191,-18489,16,5,8,0.125,1.0,0.0
10191,-18489,16,6,1,0.0,0.0,0.0
10191,-18489,17,0,6,0.16666666666666666,1.0,0.0
10191,-18489,17,1,11,0.0,0.0,0.0
10191,-18489,17,2,7,0.0,0.0,0.0
10191,-18489,17,3,9,0.0,0.0,0.0
10191,-18489,17,4,12,0.08333333333333333,1.0,0.0
10191,-18489,17,5,8,0.0,0.0,0.0
10191,-18489,17,6,1,0.0,0.0,0.0
10191,-18489,18,0,6,0.5,3.0,0.0
10191,-18489,18,1,8,0.25,2.0,0.0
10191,-18489,18,2,8,0.125,1.0,0.0
10191,-18489,18,3,8,0.0,0.0,0.0
10191,-18489,18,4,5,0.2,1.0,0.0
10191,-18489,18,5,2,0.0,0.0,0.0
10191,-18489,18,6,5,0.2,1.0,0.0
10191,-18489,19,0,4,0.0,0.0,0.0
10191,-18489,19,1,9,0.1111111111111111,1.0,0.0
10191,-18489,19,2,6,0.0,0.0,0.0
10191,-18489,19,3,6,0.16666666666666666,1.0,0.0
10191,-18489,19,4,7,0.14285714285714285,1.0,0.0
10191,-18489,19,5,6,0.16666666666666666,1.0,0.0
10191,-18489,19,6,5,0.4,2.0,0.0
10191,-18489,20,0,10,0.1,1.0,0.0
10191,-18489,20,1,7,0.42857142857142855,3.0,0.0
10191,-18489,20,2,7,0.2857142857142857,2.0,0.0
10191,-18489,20,3,10,0.0,0.0,0.0
10191,-18489,20,4,6,0.16666666666666666,1.0,0.0
10191,-18489,20,5,3,0.6666666666666666,2.0,0.0
10191,-18489,20,6,1,0.0,0.0,0.0
10191,-18489,21,0,3,0.0,0.0,0.0
10191,-18489,21,1,8,0.125,1.0,0.0
10191,-18489,21,2,3,0.3333333333333333,1.0,0.0
10191,-18489,21,3,3,0.0,0.0,0.0
10191,-18489,21,4,6,0.3333333333333333,2.0,0.0
10191,-18489,21,5,1,0.0,0.0,0.0
10191,-18489,21,6,4,0.0,0.0,0.0
10191,-18489,22,0,4,0.0,0.0,0.0
10191,-18489,22,1,9,0.4444444444444444,4.0,0.0
10191,-18489,22,2,7,0.2857142857142857,2.0,0.0
10191,-18489,22,3,5,0.6,3.0,0.0
10191,-18489,22,4,8,0.25,2.0,0.0
10191,-18489,22,5,4,0.0,0.0,0.0
10191,-18489,22,6,1,0.0,0.0,0.0
10191,-18489,23,0,2,0.0,0.0,0.0
10191,-18489,23,1,5,0.2,1.0,0.0
10191,-18489,23,2,3,0.0,0.0,0.0
10191,-18489,23,3,7,0.14285714285714285,1.0,0.0
10191,-18489,23,4,2,0.0,0.0,0.0
10191,-18489,23,5,1,1.0,1.0,0.0
10191,-18489,23,6,4,0.25,1.0,0.0
10191,-18488,0,1,5,0.2,1.0,0.0
10191,-18488,0,2,7,0.0,0.0,0.0
10191,-18488,0,3,7,0.0,0.0,0.0
10191,-18488,0,4,2,0.5,1.0,0.0
10191,-18488,0,5,4,0.0,0.0,0.0
10191,-18488,0,6,2,0.0,0.0,0.0
10191,-18488,1,0,1,0.0,0.0,0.0
10191,-18488,1,2,2,3.0,6.0,0.0
10191,-18488,1,3,3,0.0,0.0,0.0
10191,-18488,1,5,3,0.3333333333333333,1.0,0.0
10191,-18488,2,1,1,0.0,0.0,0.0
10191,-18488,2,4,2,0.0,0.0,0.0
10191,-18488,2,5,3,0.0,0.0,0.0
10191,-18488,2,6,1,1.0,1.0,0.0
10191,-18488,3,1,1,0.0,0.0,0.0
10191,-18488,3,2,1,0.0,0.0,0.0
10191,-18488,3,3,1,0.0,0.0,0.0
10191,-18488,3,5,2,0.0,0.0,0.0
10191,-18488,3,6,1,0.0,0.0,0.0
10191,-18488,4,1,1,0.0,0.0,0.0
10191,-18488,4,4,1,0.0,0.0,0.0
10191,-18488,4,6,3,1.3333333333333333,4.0,0.0
10191,-18488,5,0,1,0.0,0.0,0.0
10191,-18488,5,1,2,0.0,0.0,0.0
10191,-18488,5,2,1,0.0,0.0,0.0
10191,-18488,5,3,1,0.0,0.0,0.0
10191,-18488,5,4,2,0.5,1.0,0.0
10191,-18488,5,5,2,2.5,0.0,1.0
10191,-18488,6,0,11,0.45454545454545453,5.0,0.0
10191,-18488,6,1,10,0.4,4.0,0.0
10191,-18488,6,2,7,0.42857142857142855,3.0,0.0
10191,-18488,6,3,5,1.6,3.0,1.0
10191,-18488,6,4,4,0.25,1.0,0.0
10191,-18488,6,5,3,0.3333333333333333,1.0,0.0
10191,-18488,6,6,4,0.25,1.0,0.0
10191,-18488,7,0,7,0.0,0.0,0.0
10191,-18488,7,1,8,0.25,2.0,0.0
10191,-18488,7,2,4,0.0,0.0,0.0
10191,-18488,7,3,8,0.25,2.0,0.0
10191,-18488,7,4,6,0.5,3.0,0.0
10191,-18488,7,5,1,0.0,0.0,0.0
10191,-18488,8,0,16,0.125,2.0,0.0
10191,-18488,8,1,13,0.07692307692307693,1.0,0.0
10191,-18488,8,2,14,0.0,0.0,0.0
10191,-18488,8,3,14,0.07142857142857142,1.0,0.0
10191,-18488,8,4,20,0.0,0.0,0.0
10191,-18488,8,5,3,0.0,0.0,0.0
10191,-18488,8,6,3,0.0,0.0,0.0
10191,-18488,9,0,9,0.2222222222222222,2.0,0.0
10191,-18488,9,1,16,0.125,2.0,0.0
10191,-18488,9,2,15,0.0,0.0,0.0
10191,-18488,9,3,21,0.23809523809523808,5.0,0.0
10191,-18488,9,4,16,0.125,2.0,0.0
10191,-18488,9,5,5,0.0,0.0,0.0
10191,-18488,9,6,2,0.5,1.0,0.0
10191,-18488,10,0,14,0.07142857142857142,1.0,0.0
10191,-18488,10,1,21,0.19047619047619047,4.0,0.0
10191,-18488,10,2,12,0.25,3.0,0.0
10191,-18488,10,3,15,0.13333333333333333,2.0,0.0
10191,-18488,10,4,20,0.05,1.0,0.0
10191,-18488,10,5,7,0.2857142857142857,2.0,0.0
10191,-18488,10,6,2,0.0,0.0,0.0
10191,-18488,11,0,16,0.0625,1.0,0.0
10191,-18488,11,1,20,0.1,2.0,0.0
10191,-18488,11,2,14,0.07142857142857142,1.0,0.0
10191,-18488,11,3,17,0.058823529411764705,1.0,0.0
10191,-18488,11,4,13,0.07692307692307693,1.0,0.0
10191,-18488,11,5,3,0.3333333333333333,1.0,0.0
10191,-18488,11,6,3,0.3333333333333333,1.0,0.0
10191,-18488,12,0,11,0.18181818181818182,2.0,0.0
10191,-18488,12,1,18,0.1111111111111111,2.0,0.0
10191,-18488,12,2,18,0.05555555555555555,1.0,0.0
10191,-18488,12,3,25,0.16,4.0,0.0
10191,-18488,12,4,11,0.0,0.0,0.0
10191,-18488,12,5,3,0.0,0.0,0.0
10191,-18488,12,6,8,0.125,1.0,0.0
10191,-18488,13,0,12,0.4166666666666667,5.0,0.0
10191,-18488,13,1,28,0.25,7.0,0.0
10191,-18488,13,2,22,0.18181818181818182,4.0,0.0
10191,-18488,13,3,14,0.35714285714285715,5.0,0.0
10191,-18488,13,4,14,0.14285714285714285,2.0,0.0
10191,-18488,13,5,3,0.3333333333333333,1.0,0.0
10191,-18488,13,6,5,0.0,0.0,0.0
10191,-18488,14,0,19,0.05263157894736842,1.0,0.0
10191,-18488,14,1,18,0.1111111111111111,2.0,0.0
10191,-18488,14,2,23,0.043478260869565216,1.0,0.0
10191,-18488,14,3,20,0.0,0.0,0.0
10191,-18488,14,4,15,0.13333333333333333,2.0,0.0
10191,-18488,14,5,5,0.0,0.0,0.0
10191,-18488,14,6,9,0.4444444444444444,4.0,0.0
10191,-18488,15,0,17,0.0,0.0,0.0
10191,-18488,15,1,19,0.21052631578947367,4.0,0.0
10191,-18488,15,2,18,0.5,9.0,0.0
10191,-18488,15,3,22,0.13636363636363635,3.0,0.0
10191,-18488,15,4,13,0.07692307692307693,1.0,0.0
10191,-18488,15,5,5,0.2,1.0,0.0
10191,-18488,15,6,1,1.0,1.0,0.0
10191,-18488,16,0,7,0.14285714285714285,1.0,0.0
10191,-18488,16,1,19,0.21052631578947367,4.0,0.0
10191,-18488,16,2,16,0.0625,1.0,0.0
10191,-18488,16,3,13,0.0,0.0,0.0
10191,-18488,16,4,6,0.16666666666666666,1.0,0.0
10191,-18488,16,5,1,0.0,0.0,0.0
10191,-18488,16,6,9,0.1111111111111111,1.0,0.0
10191,-18488,17,0,11,0.0,0.0,0.0
10191,-18488,17,1,17,0.058823529411764705,1.0,0.0
10191,-18488,17,2,11,0.45454545454545453,0.0,1.0
10191,-18488,17,3,14,0.21428571428571427,3.0,0.0
10191,-18488,17,4,11,0.18181818181818182,2.0,0.0
10191,-18488,17,5,3,0.0,0.0,0.0
10191,-18488,18,0,6,0.8333333333333334,5.0,0.0
10191,-18488,18,1,10,0.3,3.0,0.0
10191,-18488,18,2,13,0.07692307692307693,1.0,0.0
10191,-18488,18,3,9,0.2222222222222222,2.0,0.0
10191,-18488,18,4,11,0.18181818181818182,2.0,0.0
10191,-18488,18,5,2,0.0,0.0,0.0
10191,-18488,18,6,6,0.16666666666666666,1.0,0.0
10191,-18488,19,0,5,0.0,0.0,0.0
10191,-18488,19,1,12,0.5833333333333334,2.0,1.0
10191,-18488,19,2,6,0.3333333333333333,2.0,0.0
10191,-18488,19,3,4,0.5,2.0,0.0
10191,-18488,19,4,9,0.2222222222222222,2.0,0.0
10191,-18488,19,5,2,0.5,1.0,0.0
10191,-18488,19,6,2,0.0,0.0,0.0
10191,-18488,20,0,2,0.0,0.0,0.0
10191,-18488,20,1,3,0.0,0.0,0.0
10191,-18488,20,2,4,0.25,1.0,0.0
10191,-18488,20,3,12,0.25,3.0,0.0
10191,-18488,20,4,7,0.2857142857142857,2.0,0.0
10191,-18488,20,5,3,0.3333333333333333,1.0,0.0
10191,-18488,20,6,4,0.5,2.0,0.0
10191,-18488,21,0,3,1.0,3.0,0.0
10191,-18488,21,1,10,0.2,2.0,0.0
10191,-18488,21,2,5,0.0,0.0,0.0
10191,-18488,21,3,4,0.25,1.0,0.0
10191,-18488,21,4,3,0.0,0.0,0.0
10191,-18488,21,5,2,0.5,1.0,0.0
10191,-18488,21,6,2,0.0,0.0,0.0
10191,-18488,22,0,3,0.3333333333333333,1.0,0.0
10191,-18488,22,1,3,0.0,0.0,0.0
10191,-18488,22,2,5,0.0,0.0,0.0
10191,-18488,22,3,3,0.0,0.0,0.0
10191,-18488,22,4,7,0.2857142857142857,2.0,0.0
10191,-18488,22,5,4,0.25,1.0,0.0
10191,-18488,22,6,3,0.6666666666666666,2.0,0.0
10191,-18488,23,0,4,0.25,1.0,0.0
10191,-18488,23,1,4,0.5,2.0,0.0
10191,-18488,23,2,2,0.5,1.0,0.0
10191,-18488,23,3,4,0.0,0.0,0.0
10191,-18488,23,4,4,0.0,0.0,0.0
